ROW ID,TYPE,TYPE SORT RANK,WEIGHT CLASS,WEIGHT CLASS SORT RANK,CATEGORY,CAT SORT RANK,SUB CATEGORY,SUB CAT SORT RANK,PRODUCT PAGE ID,PRODUCT PAGE NAME,SUB DESCRIPTION,PART#,FRAME,PART LEVEL DESCRIPTION,WIDTH,CAPACITY,TEETH / TINE QTY,EST WEIGHT (LBS.),CUTTING EDGE,Make 1,Make 2,Make 3,Make 4,Make 5,Make 6,Make 7,Make 8,Make 9,Make 10,Make 11,Make 12,Make 13,Make 14,Make 15,Make 16,Make 17,Make 18,Make 19,Make 20,Make 21,Make 22,Make 23,Make 24,Make 25,Make 26,Make 27,Make 28,Make 29,Make 30,Make 31
1137,QC30,4,"14,000 - 16,000 Lbs",6,Buckets,1,Ditch Cleaning,1-A3,28,TAG QC Ditch Cleaning Buckets,TAG QC Ditch Cleaning Buckets,4231QD,31QD,QC Ditch Bucket,"42""",14.000 CU FT,INC BOLT ON EDGE,450,1,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1138,QC30,4,"14,000 - 16,000 Lbs",6,Buckets,1,Ditch Cleaning,1-A3,28,TAG QC Ditch Cleaning Buckets,TAG QC Ditch Cleaning Buckets,4831QD,31QD,QC Ditch Bucket,"48""",15.500 CU FT,INC BOLT ON EDGE,500,1,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1177,QC30,4,"14,000 - 16,000 Lbs",6,Couplers,2,TAG QC,2-A1,29,TAG QC TAG QC Couplers,TAG QC TAG QC Couplers,QC30,,Quick Coupler 30,,,,150,,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1178,QC30,4,"14,000 - 16,000 Lbs",6,Couplers,2,TAG QC,2-A1,29,TAG QC TAG QC Couplers,TAG QC TAG QC Couplers,QC30THP,,QC30 T-Handle Pin,"1.75"" DIA PIN",,,20,,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1179,QC30,4,"14,000 - 16,000 Lbs",6,Couplers,2,TAG QC,2-A1,29,TAG QC TAG QC Couplers,TAG QC TAG QC Couplers,QC30W,,Quick Coupler 30 Adjust-A-Hook,,,,175,,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
187,QC33/35,4,"20,000 - 24,000 Lbs",8,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-QC33/35,,Powertilt QC33/35,,,,725,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
188,QC33/35,4,"24,000 - 33,000 Lbs",9,Couplers,2,Powertilt,2-A4,6,Powertilt Couplers,Powertilt Couplers,PTA-180-QC33/35,,Powertilt QC33/35,,,,725,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
256,QC33/35,4,"20,000 - 24,000 Lbs",8,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT120,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,835,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
257,QC33/35,4,"24,000 - 33,000 Lbs",9,Thumbs,3,Main Pin Hydraulic,3-A3,9,Main Pin Hydraulic Thumbs,Main Pin Hydraulic Thumbs,HT120,,No Link Main Pin HYDraulic Thumb,,,*VARIES BASED ON BUCKET*,835,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
281,QC33/35,4,"20,000 - 24,000 Lbs",8,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,33120RIP,,QC Ripper,"1.25""",,1,700,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
282,QC33/35,4,"20,000 - 24,000 Lbs",8,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,33120RIP,,QC Ripper,"1.25""",,1,700,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
283,QC33/35,4,"24,000 - 33,000 Lbs",9,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,33120RIP,,QC Ripper,"1.25""",,1,700,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
284,QC33/35,4,"24,000 - 33,000 Lbs",9,Rippers,4,,,10,Single Shank Rippers,Single Shank Rippers,33120RIP,,QC Ripper,"1.25""",,1,700,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
310,QC33/35,4,"20,000 - 24,000 Lbs",8,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM33,,QC No Holes Univ. Top Mount,,,,250,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
311,QC33/35,4,"20,000 - 24,000 Lbs",8,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM33,,QC No Holes Univ. Top Mount,,,,250,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
312,QC33/35,4,"24,000 - 33,000 Lbs",9,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM33,,QC No Holes Univ. Top Mount,,,,250,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
313,QC33/35,4,"24,000 - 33,000 Lbs",9,Top Mounts,5,,,11,Top Mounts,Top Mounts,UTM33,,QC No Holes Univ. Top Mount,,,,250,,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
391,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,4849TTB,49TTB,QC Tilting Ditch Bucket,"48""",0.700 CU YD,INC BOLT ON EDGE,1104,1,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
392,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,6049TTB,49TTB,QC Tilting Ditch Bucket,"60""",0.860 CU YD,INC BOLT ON EDGE,1446,1,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
393,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,4849TTB,49TTB,QC Tilting Ditch Bucket,"48""",0.700 CU YD,INC BOLT ON EDGE,1104,1,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
394,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Tilt Bucket,6-A4,14,Tilting Ditch Buckets,Tilting Ditch Buckets,6049TTB,49TTB,QC Tilting Ditch Bucket,"60""",0.860 CU YD,INC BOLT ON EDGE,1446,1,TAG,,,,,,,,,IHI,JCB,John Deere,Kobelco,Komatsu,Kubota,Link-Belt,Liugong,Mitsubishi,Mustang,Nagano,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Vermeer,Volvo,,
434,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,30150PVR,150PVR,QC Pavement Removal Attachment,"30""",,,1500,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36150PVR,150PVR,QC Pavement Removal Attachment,"36""",,,1790,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42150PVR,150PVR,QC Pavement Removal Attachment,"42""",,,2088,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,30150PVR,150PVR,QC Pavement Removal Attachment,"30""",,,1500,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,36150PVR,150PVR,QC Pavement Removal Attachment,"36""",,,1790,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Pavement Removal,6-A7,15,Pavement Removal Buckets,Pavement Removal Buckets,42150PVR,150PVR,QC Pavement Removal Attachment,"42""",,,2088,1.25,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Rake,6-Aa3,18,Rakes,Rakes,36120R,,QC HD Grapple Rake,"36""",,5 TINES,850,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Rake,6-Aa3,18,Rakes,Rakes,42120R,,QC HD Grapple Rake,"42""",,5 TINES,910,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Rake,6-Aa3,18,Rakes,Rakes,36120R,,QC HD Grapple Rake,"36""",,5 TINES,850,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Rake,6-Aa3,18,Rakes,Rakes,42120R,,QC HD Grapple Rake,"42""",,5 TINES,910,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-2x3H,,QC 2X3 HYD Grapple,,,2x3,3035,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-2x3S,,QC 2X3 Stiff Arm Grapple,,,2x3,3035,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-3x4H,,QC 3X4 HYD Grapple,,,3x4,3331,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-3x4S,,QC 3X4 Stiff Arm Grapple,,,3x4,3331,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-2x3H,,QC 2X3 HYD Grapple,,,2x3,3035,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-2x3S,,QC 2X3 Stiff Arm Grapple,,,2x3,3035,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-3x4H,,QC 3X4 HYD Grapple,,,3x4,3331,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Grapple,6-Aa4,19,Grapples,Grapples,120G-3x4S,,QC 3X4 Stiff Arm Grapple,,,3x4,3331,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,42100SB,,QC Shaping Blade,"42""",,,732,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,48100SB,,QC Shaping Blade,"48""",,,844,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,54100SB,,QC Shaping Blade,"54""",,,957,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,60100SB,,QC Shaping Blade,"60""",,,1050,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,QC33/35,4,"20,000 - 24,000 Lbs",8,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,72100SB,,QC Shaping Blade,"72""",,,1144,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,42100SB,,QC Shaping Blade,"42""",,,732,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,48100SB,,QC Shaping Blade,"48""",,,844,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,54100SB,,QC Shaping Blade,"54""",,,957,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,60100SB,,QC Shaping Blade,"60""",,,1050,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,QC33/35,4,"24,000 - 33,000 Lbs",9,Specialty,6,Shaping Blade,6-Aa5,20,Shaping Blades,Shaping Blades,72100SB,,QC Shaping Blade,"72""",,,1144,,TAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1633WRQ2,33WRQ2,QC HD Bucket,"16""",7.300 CU FT,3,535,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1079,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1833WRQ2,33WRQ2,QC HD Bucket,"18""",8.10 CU FT,3,585,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1080,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1835Q2,35Q2,QC HD Bucket,"18""",0.300 CU YD,3,690,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1081,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,2433WRQ2,33WRQ2,QC HD Bucket,"24""",12.400 CU FT,4,725,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1082,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,2435Q2,35Q2,QC HD Bucket,"24""",0.450 CU YD,4,820,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1083,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3033WRQ2,33WRQ2,QC HD Bucket,"30""",15.900 CU FT,4,825,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1084,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3035Q2,35Q2,QC HD Bucket,"30""",0.625 CU YD,4,870,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1085,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3633WRQ2,33WRQ2,QC HD Bucket,"36""",19.400 CU FT,5,925,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1086,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3635Q2,35Q2,QC HD Bucket,"36""",0.775 CU YD,5,985,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1087,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,4233WRQ2,33WRQ2,QC HD Bucket,"42""",23.200 CU FT,5,1025,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1088,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,4235Q2,35Q2,QC HD Bucket,"42""",0.925 CU YD,5,1100,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1089,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,4833WRQ2,33WRQ2,QC HD Bucket,"48""",27.300 CU FT,6,1125,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1090,QC33/35,4,"20,000 - 24,000 Lbs",8,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,4835Q2,35Q2,QC HD Bucket,"48""",1.125 CU YD,6,1325,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1091,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1633WRQ2,33WRQ2,QC HD Bucket,"16""",7.300 CU FT,3,535,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1092,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1833WRQ2,33WRQ2,QC HD Bucket,"18""",8.10 CU FT,3,585,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1093,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,1835Q2,35Q2,QC HD Bucket,"18""",0.300 CU YD,3,690,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1094,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,2433WRQ2,33WRQ2,QC HD Bucket,"24""",12.400 CU FT,4,725,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1095,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,2435Q2,35Q2,QC HD Bucket,"24""",0.450 CU YD,4,820,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1096,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3033WRQ2,33WRQ2,QC HD Bucket,"30""",15.900 CU FT,4,825,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
1097,QC33/35,4,"24,000 - 33,000 Lbs",9,Buckets,1,Heavy Duty,1-A1,27,TAG QC Heavy Duty Buckets,TAG QC Heavy Duty Buckets,3035Q2,35Q2,QC HD Bucket,"30""",0.625 CU YD,4,870,1.25,TAG,,,,,,,,,Halla,Hitachi,Hyundai,JCB,John Deere,Kobelco,Komatsu,Liebherr,Link-Belt,Liugong,Mitsubishi,Mustang,New Holland,Samsung,Sany,Schaeff,Sumitomo,Takeuchi,Terex,Volvo,,
